feature,genre,system,category,ai_var,human_var,var_ratio,levene_p,levene_p_adj
onset_strength_mean,afrobeats,suno,Rhythmic,0.5849205605719383,0.1413722234402204,4.137450386916164,4.625288643802881e-06,6.105381009819804e-05
onset_strength_std,afrobeats,suno,Rhythmic,1.1983015077970167,0.5969627534997891,2.0073304419275466,0.0012044597128250988,0.0034562756976720226
ioi_mean,afrobeats,suno,Rhythmic,0.002320265191765105,0.004146646450062023,0.5595522115782019,0.040325358576042636,0.055447368042058624
ioi_std,afrobeats,suno,Rhythmic,0.008874206060080379,0.003232258954534466,2.745512096928666,0.3911982319345041,0.4303180551279545
ioi_cv,afrobeats,suno,Rhythmic,0.11315416413936145,0.021455461626014107,5.27390955793584,0.003884702423155979,0.008546345330943153
chroma_stft_mean,afrobeats,suno,Harmonic,0.011233151696655149,0.0027619025676834295,4.067178845514835,5.700710249942311e-05,0.00033074232071327405
chroma_stft_std,afrobeats,suno,Harmonic,0.0015994631786850648,0.00013075909397756213,12.232137207676951,0.0003289654707370761,0.0012062067260359456
chroma_stft_var,afrobeats,suno,Harmonic,0.0003966208271443391,4.752920429083394e-05,8.344781551935803,0.00010682316385992948,0.0005035949153396676
chroma_cqt_mean,afrobeats,suno,Harmonic,0.012143357473654186,0.009012659264099311,1.3473667557837874,0.23525434756498928,0.2772640524873088
chroma_cqt_std,afrobeats,suno,Harmonic,0.0004071869862547823,0.0007922471119685998,0.5139646205121425,0.00015805650620253825,0.0006519830880854703
tonnetz_mean,afrobeats,suno,Harmonic,0.0015153097341521538,0.0006904827616427989,2.1945656261525253,0.009891206209505943,0.01865198885221121
tonnetz_std,afrobeats,suno,Harmonic,0.004717356412345819,0.002467535336987164,1.911768533416694,0.0010146706104285086,0.0030440118312855258
repetition_score,afrobeats,suno,Structural,0.0029624269318010107,0.0002320312580812416,12.767361416295772,0.0006319620342440664,0.0020246158951137154
self_similarity_mean,afrobeats,suno,Prompt-encoded,0.0029624269318010107,0.0002320312580812416,12.767361416295772,0.0006319620342440664,0.0020246158951137154
self_similarity_std,afrobeats,suno,Structural,0.0008260003837832773,0.00021568454526505596,3.829668847010808,2.8892244701579103e-07,6.356293834347403e-06
mfcc_0_mean,afrobeats,suno,Timbral (MFCC),9449.5249060185,2763.7905065632744,3.4190452871078207,0.004697857993473482,0.010001891211911284
mfcc_1_mean,afrobeats,suno,Timbral (MFCC),1668.488578036057,666.0374488836442,2.505097244655893,0.0006441959666270913,0.0020246158951137154
mfcc_2_mean,afrobeats,suno,Timbral (MFCC),413.75094985318765,332.4026107947359,1.2447283397201887,0.27628125276341475,0.31438901176526507
mfcc_3_mean,afrobeats,suno,Timbral (MFCC),125.59955252796988,129.92621712781377,0.9666990643190391,0.8684861642810151,0.8818474898853385
mfcc_4_mean,afrobeats,suno,Timbral (MFCC),60.36756581930271,54.985483497747964,1.0978818768007228,0.5302002287542305,0.5644066951254711
mfcc_5_mean,afrobeats,suno,Timbral (MFCC),62.84893549053055,43.57378219870614,1.4423566722742915,0.05925270724384588,0.07821357356187657
mfcc_6_mean,afrobeats,suno,Timbral (MFCC),31.03960775779894,40.30522211259808,0.7701137999211518,0.29136835773085445,0.32593748491926094
mfcc_7_mean,afrobeats,suno,Timbral (MFCC),44.63791046894915,33.27901754515595,1.3413229644889737,0.031313550042725624,0.04697032506408843
mfcc_8_mean,afrobeats,suno,Timbral (MFCC),23.430444694950552,26.563628870060654,0.8820498437756201,0.5037912289307538,0.5450855919578648
mfcc_9_mean,afrobeats,suno,Timbral (MFCC),30.546094857621526,17.41652185477318,1.7538573494942706,0.003849839556712546,0.008546345330943153
mfcc_10_mean,afrobeats,suno,Timbral (MFCC),31.932855277005025,21.76518290400642,1.4671530865530653,0.03598765552429949,0.05278189476897259
mfcc_11_mean,afrobeats,suno,Timbral (MFCC),39.188860126498675,21.756637579655926,1.801236978049548,0.026179688547482698,0.04026275193271745
mfcc_12_mean,afrobeats,suno,Timbral (MFCC),31.15184342274798,14.60595040517904,2.132818649836167,0.0027309663023004534,0.00667569540562333
mfcc_0_std,afrobeats,suno,Timbral (MFCC),598.6736523879433,275.28152648031676,2.174768717837482,0.0020817379417590524,0.0055547217395908646
mfcc_1_std,afrobeats,suno,Timbral (MFCC),83.49391202433573,66.5460885323834,1.2546779813167381,0.5392472350987879,0.5649256748653969
mfcc_2_std,afrobeats,suno,Timbral (MFCC),59.91253378100181,29.278672359628818,2.0462858781675086,0.009143232885169692,0.017748628541799993
mfcc_3_std,afrobeats,suno,Timbral (MFCC),22.29464535015459,16.9037559440184,1.31891666112488,0.018443364815593322,0.03043155194572898
mfcc_4_std,afrobeats,suno,Timbral (MFCC),20.681231523640914,9.092088232609967,2.274640434027572,0.00013572192775033638,0.0005971764821014801
mfcc_5_std,afrobeats,suno,Timbral (MFCC),16.511982207205183,6.115725595140564,2.699922020753397,9.08009111887626e-06,8.3121010051392e-05
mfcc_6_std,afrobeats,suno,Timbral (MFCC),14.883963938972306,4.726642254745888,3.1489508062573885,2.6459965547300363e-06,4.36589431530456e-05
mfcc_7_std,afrobeats,suno,Timbral (MFCC),14.034452030433117,4.509348491672187,3.112301490193491,1.0075273945623274e-05,8.3121010051392e-05
mfcc_8_std,afrobeats,suno,Timbral (MFCC),10.671469202277166,3.256350817341931,3.2771251627574913,2.072810598762294e-05,0.0001368054995183114
mfcc_9_std,afrobeats,suno,Timbral (MFCC),10.667087763616172,3.5875577886377776,2.973356358857858,6.228675170710026e-06,6.851542687781028e-05
mfcc_10_std,afrobeats,suno,Timbral (MFCC),8.512598129540272,2.85066353472612,2.986181296333917,6.0134967402413463e-05,0.00033074232071327405
mfcc_11_std,afrobeats,suno,Timbral (MFCC),8.255590106927055,2.8913694406983113,2.8552525978600647,1.1606363206966888e-05,8.511333018442385e-05
mfcc_12_std,afrobeats,suno,Timbral (MFCC),6.19726169222305,2.282729792829614,2.7148468082773305,8.800130798028304e-05,0.0004467758712845139
mfcc_delta_mean,afrobeats,suno,Timbral (MFCC),0.0002706174442611437,0.00015536006902920732,1.7418725799501817,0.013482866332745902,0.022817158409262295
mfcc_delta_std,afrobeats,suno,Timbral (MFCC),1.6003807552864746,1.10740088934411,1.445168385438399,0.02623179292586137,0.04026275193271745
mfcc_delta2_mean,afrobeats,suno,Timbral (MFCC),2.4036156227817258e-05,2.5835903818415054e-05,0.9303392827575481,0.1772145732183801,0.21659558948913127
mfcc_delta2_std,afrobeats,suno,Timbral (MFCC),1.1518974560298056,0.6728948109144963,1.7118536766011343,0.03780938110357042,0.05424824245294886
chroma_entropy,afrobeats,suno,Key / Tonal,0.006806699345990625,0.0005314869348856487,12.806898719824808,2.0739095309678714e-07,6.356293834347403e-06
key_clarity,afrobeats,suno,Key / Tonal,0.18707983344459286,0.036892129851501206,5.070995743472378,2.3123771334040217e-07,6.356293834347403e-06
spectral_centroid_cv,afrobeats,suno,Intra-track,0.33530395825474485,0.033964100304260524,9.872305029457344,0.025999612719915435,0.04026275193271745
onset_strength_cv,afrobeats,suno,Intra-track,0.8520894489446875,0.04268939254788359,19.96021489387371,0.012356433173599721,0.02204120512047518
rms_cv,afrobeats,suno,Intra-track,0.46689233424762705,0.029558339248112752,15.795621341528426,0.011371509207250025,0.02084776687995838
spectral_centroid_mean,afrobeats,lyria,Spectral,98297.001724709,274451.7830172284,0.3581576357204373,6.853104651103897e-05,0.000404666422318035
spectral_centroid_std,afrobeats,lyria,Spectral,32402.36416435101,51258.51548712906,0.6321362188588391,0.010700058069856416,0.029425159692105143
spectral_centroid_var,afrobeats,lyria,Spectral,150862714474.97644,213903325297.93076,0.7052845684603102,0.044494152608239794,0.10126255421185609
spectral_bandwidth_mean,afrobeats,lyria,Spectral,42293.539144533905,196345.76864174998,0.21540336436637025,3.878690746397497e-09,1.2799679463111742e-07
spectral_bandwidth_std,afrobeats,lyria,Spectral,24840.696064157662,29887.00966645406,0.8311536129370444,0.49032266724870355,0.5883872006984443
spectral_rolloff_mean,afrobeats,lyria,Spectral,513737.0222837327,1497322.6072256854,0.3431037638813258,2.1517982758716404e-05,0.00015779854023058695
spectral_rolloff_std,afrobeats,lyria,Spectral,147430.49472671733,189075.64314658102,0.7797434522669943,0.2068829022188906,0.3175411987545763
spectral_flatness_mean,afrobeats,lyria,Spectral,0.0004926310046379437,0.00010516484838069658,4.68436946587533,0.1440586794885625,0.23287917456426488
spectral_flatness_std,afrobeats,lyria,Spectral,0.002756036504845684,0.00022197074742787013,12.416214914720976,0.10576711790300472,0.1994465651885232
spectral_contrast_mean,afrobeats,lyria,Spectral,0.44573775858283593,1.368166041771694,0.32579215166430525,7.357571314873363e-05,0.000404666422318035
spectral_contrast_std,afrobeats,lyria,Spectral,0.08028630018178101,0.3620714606525104,0.22174158669421865,4.435022488654194e-08,7.31778710627942e-07
zero_crossing_rate_mean,afrobeats,lyria,Spectral,0.0002876789518832075,0.0006073229537315862,0.4736836474162818,0.07079745864131713,0.14601975844771659
zero_crossing_rate_std,afrobeats,lyria,Spectral,0.00025029219995409744,0.00029953456871886986,0.8356037202137121,0.06878817477446998,0.14601975844771659
harmonic_ratio,afrobeats,lyria,Prompt-encoded,0.017613787025801325,0.03185582866556232,0.5529219538037845,0.0026657355614949792,0.008378026050412792
tempo,afrobeats,lyria,Prompt-encoded,322.8091992530612,386.1307683726565,0.8360100403641406,0.5455218821053118,0.6316569161219401
onset_density,afrobeats,lyria,Prompt-encoded,0.500325364758698,1.2138382716049383,0.41218453599849614,0.00010862436307281497,0.0005514775356004453
onset_strength_mean,afrobeats,lyria,Rhythmic,0.11796387314659883,0.1413722234402204,0.8344204418379269,0.43548928892915173,0.5423074164023399
onset_strength_std,afrobeats,lyria,Rhythmic,0.490157401637865,0.5969627534997891,0.8210854006623348,0.5031829953474283,0.5930371016594691
ioi_mean,afrobeats,lyria,Rhythmic,0.00027146370654122277,0.004146646450062023,0.06546584325682321,1.1381040965322571e-08,2.503829012370966e-07
ioi_std,afrobeats,lyria,Rhythmic,0.00022125184895923857,0.003232258954534466,0.06845115198732736,8.694361652703363e-10,5.738278690784219e-08
ioi_cv,afrobeats,lyria,Rhythmic,0.0061918565076878734,0.021455461626014107,0.2885911576090459,2.4256820529924838e-06,2.287071649964342e-05
chroma_stft_mean,afrobeats,lyria,Harmonic,0.002725005663476344,0.0027619025676834295,0.9866407654495818,0.7786595500120046,0.8288956500127791
chroma_stft_std,afrobeats,lyria,Harmonic,0.00016007390687407686,0.00013075909397756213,1.224189477035877,0.14819583835907765,0.23287917456426488
chroma_stft_var,afrobeats,lyria,Harmonic,6.0022434921774636e-05,4.752920429083394e-05,1.2628537720617812,0.11718692559533322,0.21224571641214787
chroma_cqt_mean,afrobeats,lyria,Harmonic,0.00466035317229762,0.009012659264099311,0.5170896885962943,0.00233499252263942,0.007705475324710087
chroma_cqt_std,afrobeats,lyria,Harmonic,0.0008825317507089869,0.0007922471119685998,1.1139601992565742,0.98670875993227,0.9867087599322699
tonnetz_mean,afrobeats,lyria,Harmonic,0.00019138767384347917,0.0006904827616427989,0.2771795104458929,1.4526763597299029e-06,1.5979439957028932e-05
tonnetz_std,afrobeats,lyria,Harmonic,0.0007792922145717211,0.002467535336987164,0.31581805654026784,2.7164322670428086e-05,0.00017928452962482537
repetition_score,afrobeats,lyria,Structural,0.00032063602919693996,0.0002320312580812416,1.3818656669295608,0.7678664062464775,0.8288956500127791
self_similarity_mean,afrobeats,lyria,Prompt-encoded,0.00032063602919693996,0.0002320312580812416,1.3818656669295608,0.7678664062464775,0.8288956500127791
self_similarity_std,afrobeats,lyria,Structural,0.00028714336780417753,0.00021568454526505596,1.3313117425789847,0.7644287917617736,0.8288956500127791
mfcc_0_mean,afrobeats,lyria,Timbral (MFCC),1399.379661568515,2763.7905065632744,0.5063262422551047,0.00046532448554598,0.001734406806311281
mfcc_1_mean,afrobeats,lyria,Timbral (MFCC),182.79157130862816,666.0374488836442,0.27444638678351796,7.157658027118798e-08,9.448108595796812e-07
mfcc_2_mean,afrobeats,lyria,Timbral (MFCC),109.36171746953617,332.4026107947359,0.32900378612570175,0.00014753596728032226,0.0006085858650313294
mfcc_3_mean,afrobeats,lyria,Timbral (MFCC),49.151631789138506,129.92621712781377,0.3783041858348421,0.000142820109292403,0.0006085858650313294
mfcc_4_mean,afrobeats,lyria,Timbral (MFCC),34.48963958506085,54.985483497747964,0.6272499101780825,0.125417923334451,0.21224571641214787
mfcc_5_mean,afrobeats,lyria,Timbral (MFCC),23.49849621174551,43.57378219870614,0.5392806184367274,0.019397756442525733,0.051210077008267935
mfcc_6_mean,afrobeats,lyria,Timbral (MFCC),20.271303845109536,40.30522211259808,0.5029448488952353,0.004252490479246496,0.012757471437739488
mfcc_7_mean,afrobeats,lyria,Timbral (MFCC),16.196556172722225,33.27901754515595,0.4866897332754877,0.029651953069337735,0.0752703424067804
mfcc_8_mean,afrobeats,lyria,Timbral (MFCC),9.279167533537617,26.563628870060654,0.34931852040727707,0.0054551176819066785,0.015653815956775684
mfcc_9_mean,afrobeats,lyria,Timbral (MFCC),11.627515834835151,17.41652185477318,0.6676141155961349,0.08578994564163892,0.17157989128327783
mfcc_10_mean,afrobeats,lyria,Timbral (MFCC),9.531081846450652,21.76518290400642,0.4379049736676562,0.0009715275051681851,0.003374779754794748
mfcc_11_mean,afrobeats,lyria,Timbral (MFCC),12.076470206925283,21.756637579655926,0.5550706152414692,0.0004730200380848948,0.001734406806311281
mfcc_12_mean,afrobeats,lyria,Timbral (MFCC),10.072114090481547,14.60595040517904,0.6895897775272558,0.060185002241189896,0.13240700493061777
mfcc_0_std,afrobeats,lyria,Timbral (MFCC),424.6648065516862,275.28152648031676,1.5426563924624657,0.039426808380346866,0.09637664270751456
mfcc_1_std,afrobeats,lyria,Timbral (MFCC),54.22493018207045,66.5460885323834,0.8148477450433907,0.25454282389871374,0.36704651049423587
mfcc_2_std,afrobeats,lyria,Timbral (MFCC),22.072702027098284,29.278672359628818,0.7538832962089307,0.09935826914116072,0.19287193421519433
mfcc_3_std,afrobeats,lyria,Timbral (MFCC),11.261459239174062,16.9037559440184,0.6662104727771503,0.2851720962429884,0.37642716704074464
mfcc_4_std,afrobeats,lyria,Timbral (MFCC),7.157425782913351,9.092088232609967,0.7872147299717467,0.8443701959475838,0.8707567645709458
mfcc_5_std,afrobeats,lyria,Timbral (MFCC),5.783283661249375,6.115725595140564,0.9456414568117084,0.7384855584254373,0.8288956500127791
mfcc_6_std,afrobeats,lyria,Timbral (MFCC),5.406766318395883,4.726642254745888,1.143891588784216,0.2806650774027136,0.37642716704074464
mfcc_7_std,afrobeats,lyria,Timbral (MFCC),4.5856513081726,4.509348491672187,1.0169210289782056,0.8716434005558339,0.8850532990259236
mfcc_8_std,afrobeats,lyria,Timbral (MFCC),3.651686955906323,3.256350817341931,1.1214046522441627,0.26436482922843374,0.37123571763992824
mfcc_9_std,afrobeats,lyria,Timbral (MFCC),2.9396793090879187,3.5875577886377776,0.8194096046057384,0.342678329212169,0.4434660730981011
mfcc_10_std,afrobeats,lyria,Timbral (MFCC),2.482251933071531,2.85066353472612,0.8707628602370343,0.27220412954942275,0.37428067813045623
mfcc_11_std,afrobeats,lyria,Timbral (MFCC),2.1764749647706885,2.8913694406983113,0.752748830410629,0.14812492545411998,0.23287917456426488
mfcc_12_std,afrobeats,lyria,Timbral (MFCC),1.7668855617741788,2.282729792829614,0.7740230873247561,0.4621530177995483,0.5648536884216702
mfcc_delta_mean,afrobeats,lyria,Timbral (MFCC),0.0002266244907980532,0.00015536006902920732,1.4587048796653683,0.12432888134312796,0.21224571641214787
mfcc_delta_std,afrobeats,lyria,Timbral (MFCC),1.260701317851545,1.10740088934411,1.138432639871033,0.4024174425103627,0.5107606001093065
mfcc_delta2_mean,afrobeats,lyria,Timbral (MFCC),3.7556937367936476e-05,2.5835903818415054e-05,1.4536722861294684,0.22452616831846137,0.33678925247769204
mfcc_delta2_std,afrobeats,lyria,Timbral (MFCC),0.5864291429502193,0.6728948109144963,0.8715019545970848,0.8312300569329869,0.8707567645709458
chroma_entropy,afrobeats,lyria,Key / Tonal,0.00032768159962597075,0.0005314869348856487,0.616537450156649,0.04373955694134241,0.10126255421185609
key_clarity,afrobeats,lyria,Key / Tonal,0.03186213856329956,0.036892129851501206,0.863656793238871,0.25582029519295224,0.36704651049423587
spectral_centroid_cv,afrobeats,lyria,Intra-track,0.012587842951597386,0.033964100304260524,0.37062200496499953,3.847758872337082e-06,3.174401069678093e-05
onset_strength_cv,afrobeats,lyria,Intra-track,0.015161496499368904,0.04268939254788359,0.35515840339875165,0.00012596280218381717,0.0005938246388665667
rms_cv,afrobeats,lyria,Intra-track,0.018749323168160574,0.029558339248112752,0.6343158528217273,0.12149629043999623,0.21224571641214787
spectral_centroid_mean,dancepop,suno,Spectral,362455.35000591876,125081.67685599385,2.89774936758493,4.0929758967793375e-08,3.3767051148429536e-07
spectral_centroid_std,dancepop,suno,Spectral,40345.24287738032,29306.29377505233,1.3766750305262125,0.48673213698438444,0.6059561923980631
spectral_centroid_var,dancepop,suno,Spectral,117327920141.81554,77840350479.06007,1.5072892069438724,0.4386244076525264,0.5784156538679864
spectral_bandwidth_mean,dancepop,suno,Spectral,283663.11989005725,39624.511153583866,7.158779039332101,2.6620495318104766e-17,1.7569526909949145e-15
spectral_bandwidth_std,dancepop,suno,Spectral,44772.28565463604,10729.01926778896,4.173008225369953,8.88993511458831e-10,1.4668392939070712e-08
spectral_rolloff_mean,dancepop,suno,Spectral,2076258.8953280174,570632.1648931466,3.6385241195031583,9.596886125737823e-11,3.1669724214934815e-09
spectral_rolloff_std,dancepop,suno,Spectral,239533.45206452248,120154.96855912828,1.9935376367449011,0.017664336727505923,0.04163736514340682
spectral_flatness_mean,dancepop,suno,Spectral,0.0001428985135931344,0.00019651884081558547,0.7271491781657275,0.18062887923725685,0.28384538165854645
spectral_flatness_std,dancepop,suno,Spectral,0.00021931462521985546,0.00013386714541913525,1.6383006041787618,0.06247711860751062,0.12885905712799067
spectral_contrast_mean,dancepop,suno,Spectral,0.9558290227554287,0.8588321346916167,1.1129404503461446,0.4901758864466703,0.6059561923980631
spectral_contrast_std,dancepop,suno,Spectral,0.27119108063159136,0.19502179488283153,1.3905680685306077,0.578460031870236,0.6941520382442832
zero_crossing_rate_mean,dancepop,suno,Spectral,0.0004741597757271508,0.0006786183682742069,0.6987134417433847,0.17492992633228907,0.2815945155592946
zero_crossing_rate_std,dancepop,suno,Spectral,0.0003708583238591406,0.0002968484209759644,1.2493188363268024,0.7347766164126119,0.8082542780538732
harmonic_ratio,dancepop,suno,Prompt-encoded,0.008680146604638788,0.007625997817942666,1.1382309321169606,0.7080315429388597,0.7920352853214363
tempo,dancepop,suno,Prompt-encoded,505.3527388325784,430.06703274837946,1.175055747944871,0.044965806870958296,0.09573365333816927
onset_density,dancepop,suno,Prompt-encoded,2.0546149270482608,1.27353265993266,1.613319384488264,0.1156917802443809,0.1957860896443369
onset_strength_mean,dancepop,suno,Rhythmic,0.2612586771803684,0.05460993436585259,4.7840870020113515,5.488937577053736e-10,1.207566266951822e-08
onset_strength_std,dancepop,suno,Rhythmic,0.8290164608399232,0.1871739785174398,4.429122399418786,2.2211313715183097e-09,2.931893410404169e-08
ioi_mean,dancepop,suno,Rhythmic,0.0026562544364050317,0.07326037319424308,0.03625772461412692,6.480963964630243e-05,0.0002851624144437307
ioi_std,dancepop,suno,Rhythmic,0.017716279217894735,0.21979304794932703,0.08060436571214571,0.016786392519720448,0.04103340393709443
ioi_cv,dancepop,suno,Rhythmic,0.1344705388671904,0.07644824026950822,1.7589749403404473,0.4469575507161714,0.5784156538679864
chroma_stft_mean,dancepop,suno,Harmonic,0.006002878813215167,0.0030603635083415845,1.9614920896988919,2.4950997653198796e-05,0.00011762613179365146
chroma_stft_std,dancepop,suno,Harmonic,0.0001552134181470774,0.00010764047463873499,1.4419614802703873,0.032660704293246565,0.07433125804669907
chroma_stft_var,dancepop,suno,Harmonic,5.790282164895437e-05,3.6839392768187587e-05,1.571763737076469,0.013351349831368249,0.03389188803347325
chroma_cqt_mean,dancepop,suno,Harmonic,0.007257981932752357,0.006122039547721572,1.1855496646462447,0.2961608089225183,0.41588539125289803
chroma_cqt_std,dancepop,suno,Harmonic,0.00038519781325628056,0.0004573397795275657,0.8422573992015124,0.6232638339389287,0.7345609471423088
tonnetz_mean,dancepop,suno,Harmonic,0.0016389435506865145,0.0006780450792210424,2.4171601578015722,0.002284651349043599,0.006853954047130797
tonnetz_std,dancepop,suno,Harmonic,0.003748269419016748,0.0015703344089000812,2.386924337754384,9.258559763277128e-07,5.555135857966277e-06
repetition_score,dancepop,suno,Structural,0.0005033386677325798,0.000286433932583422,1.7572592157389932,0.09097490653669088,0.16886165488598992
self_similarity_mean,dancepop,suno,Prompt-encoded,0.0005033386677325798,0.000286433932583422,1.7572592157389932,0.09097490653669088,0.16886165488598992
self_similarity_std,dancepop,suno,Structural,0.00047698218268129683,0.00030682932704309427,1.554552126023809,0.10954028287316922,0.19025417551655707
mfcc_0_mean,dancepop,suno,Timbral (MFCC),3831.081184084841,1859.7837093653086,2.059960609823967,0.00026265663180986473,0.0009630743166361707
mfcc_1_mean,dancepop,suno,Timbral (MFCC),1015.8126581101575,251.47398809990756,4.039434319968662,5.805058246649238e-09,6.385564071314162e-08
mfcc_2_mean,dancepop,suno,Timbral (MFCC),171.2741197787375,111.00277409967136,1.5429715263237243,0.14247722983071126,0.23508742922067358
mfcc_3_mean,dancepop,suno,Timbral (MFCC),68.73675285748509,59.31447884656037,1.1588528499980424,0.8894367419847875,0.9172316401718121
mfcc_4_mean,dancepop,suno,Timbral (MFCC),38.292921674591554,41.25016222767606,0.928309601868659,0.4430439401985202,0.5784156538679864
mfcc_5_mean,dancepop,suno,Timbral (MFCC),31.752544228548448,40.255316908148856,0.7887788910219907,0.28548684970827337,0.41588539125289803
mfcc_6_mean,dancepop,suno,Timbral (MFCC),35.08061344005942,32.90569033169259,1.066095653561539,0.973520458993995,0.973520458993995
mfcc_7_mean,dancepop,suno,Timbral (MFCC),33.739495305293744,33.23355619208916,1.0152237428423327,0.8300877431075158,0.8696157308745404
mfcc_8_mean,dancepop,suno,Timbral (MFCC),24.985679119568022,20.49079624264533,1.2193610645333521,0.3755290937159045,0.5163525038593687
mfcc_9_mean,dancepop,suno,Timbral (MFCC),36.04886811136193,18.289656320924884,1.970997567084901,0.0067538774048728194,0.017830236348864242
mfcc_10_mean,dancepop,suno,Timbral (MFCC),33.07339879197021,14.708901116469036,2.2485295488824177,0.0003757243944087193,0.0013051478963671303
mfcc_11_mean,dancepop,suno,Timbral (MFCC),35.69615736907757,11.033142725916564,3.235357164847349,4.616193918022179e-07,3.3852088732162646e-06
mfcc_12_mean,dancepop,suno,Timbral (MFCC),26.740892577738457,10.131308446740162,2.6394312954061303,8.461788700828645e-06,4.6539837854557547e-05
mfcc_0_std,dancepop,suno,Timbral (MFCC),557.4200111083022,301.3505909948979,1.849739233190154,0.005207016602334223,0.014319295656419114
mfcc_1_std,dancepop,suno,Timbral (MFCC),127.76325035461898,52.40647869488748,2.437928545027066,0.00015061074284641074,0.0006212693142414443
mfcc_2_std,dancepop,suno,Timbral (MFCC),41.082715242740434,26.663884854231288,1.54076255081866,0.09210635721053995,0.16886165488598992
mfcc_3_std,dancepop,suno,Timbral (MFCC),16.30149700192176,15.081158825542163,1.0809180640888667,0.4957823392347789,0.6059561923980631
