spotify_id,title,artist,audio_path,year,tempo,onset_density,harmonic_ratio,self_similarity_mean,tempo_label,energy_label,rhythm_label,hp_label,structure_label,era_label,seed_lyria,prompt_suno,prompt_lyria,prompt_udio
1hntQPOGfiSztG0cASWRoX,I Apologize,Five Finger Death Punch,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0018_Five_Finger_Death_Punch_I_Apologize.mp3,2015,78.30255681818181,0.7,0.7422710778851455,0.1332723872126894,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),512629600,"Instrumental Heavy Metal at 78.3 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.74). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 78.3 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 512629600","Instrumental Heavy Metal, 78.3 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.74). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
2jfk3m8nq5IvB35s2xIs1O,Not Gonna Die,Skillet,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0038_Skillet_Not_Gonna_Die.mp3,2013,86.1328125,0.8666666666666667,0.7133303715943679,0.112786842695319,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2010s metal (djent and progressive metal influence),1741333858,"Instrumental Heavy Metal at 86.1 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.71). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 86.1 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.71). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1741333858","Instrumental Heavy Metal, 86.1 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.71). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
11Ojp7JniVvwd0gmgvyKkd,Wrong Side of Heaven,Five Finger Death Punch,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0005_Five_Finger_Death_Punch_Wrong_Side_of_Heaven.mp3,2013,99.38401442307692,1.8666666666666667,0.6764509819528933,0.1414602932770739,Andante,relaxed,steady groove,"melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),1647515317,"Instrumental Heavy Metal at 99.4 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.68). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: relaxed. Tempo: 99.4 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.68). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1647515317","Instrumental Heavy Metal, 99.4 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.68). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
4DSAxhyfL8uZYTbRNsSHMU,Spit,Kittie,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0120_Kittie_Spit.mp3,2000,95.703125,1.3333333333333333,0.6467884344387462,0.1236447172415057,Andante,sparse,"sparse, open feel",balanced harmonic and percussive content,"some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),2032115483,"Instrumental Heavy Metal at 95.7 BPM (Andante), sparse, sparse, open feel. Balanced harmonic and percussive content (harmonic ratio 0.65). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 95.7 BPM, Andante. Rhythm: sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.65). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2032115483","Instrumental Heavy Metal, 95.7 BPM (Andante), sparse energy. Sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.65). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),Deftones,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0065_Deftones_Change_In_the_House_of_Flies.mp3,2000,135.99917763157896,1.0333333333333334,0.7429636298458152,0.1004010210195062,Allegro,sparse,"sparse, open feel","melodic, harmonic-leaning","through-composed, minimal repetition",2000s heavy metal (nu-metal and metalcore wave),1219453818,"Instrumental Heavy Metal at 136.0 BPM (Allegro), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.74). Through-composed, minimal repetition. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 136.0 BPM, Allegro. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1219453818","Instrumental Heavy Metal, 136.0 BPM (Allegro), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.74). Through-composed, minimal repetition. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
0VonqEFXiPPwo72qJ56gd5,Tomb After Tomb,Ghoul,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0142_Ghoul_Tomb_After_Tomb.mp3,2002,95.703125,0.3666666666666666,0.6864114891942668,0.1267265047019092,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1000845043,"Instrumental Heavy Metal at 95.7 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 95.7 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.69). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1000845043","Instrumental Heavy Metal, 95.7 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
7oUWeJKP9nnrD0mV7Dq3no,"Soon, They'll Scream",Ghoul,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0144_Ghoul_Soon_Theyll_Scream.mp3,2002,107.666015625,0.0,0.6587306498709035,0.1227558830700799,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),805994777,"Instrumental Heavy Metal at 107.7 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 107.7 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.66). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 805994777","Instrumental Heavy Metal, 107.7 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
2kIB6Tr5EQKpTdbi5AqiBd,Rot Gut,Ghoul,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0141_Ghoul_Rot_Gut.mp3,2002,112.34714673913044,3.5,0.6595492312882566,0.123629023038698,Moderato,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),349559179,"Instrumental Heavy Metal at 112.3 BPM (Moderato), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: moderate. Tempo: 112.3 BPM, Moderato. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 349559179","Instrumental Heavy Metal, 112.3 BPM (Moderato), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
3CspfYGpqAqgbRqUuxmW0r,My War (Attack on Titan) - 僕の戦争,Ner Leva,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0119_Ner_Leva_My_War_Attack_on_Titan_-_僕の戦争.mp3,2021,69.83741554054055,2.7,0.7995303782918814,0.3219203595677179,Adagio,relaxed,steady groove,"strongly melodic, harmonic-forward",structured with repeating sections,"contemporary heavy metal (modern production, post-metal elements)",684171154,"Instrumental Heavy Metal at 69.8 BPM (Adagio), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.80). Structured with repeating sections. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: relaxed. Tempo: 69.8 BPM, Adagio. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 684171154","Instrumental Heavy Metal, 69.8 BPM (Adagio), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Structured with repeating sections. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
11Dq0JS1HHVEQyajBjE0vt,"Seven Gates Of Hell - Live, Hammersmith Odeon, London, 8 October 1985",Venom,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0154_Venom_Seven_Gates_Of_Hell_-_Live_Hammersmith_O.mp3,2017,117.45383522727272,1.4666666666666666,0.6309069367649349,0.1621158604829393,Moderato,sparse,"sparse, open feel",balanced harmonic and percussive content,structured with repeating sections,2010s metal (djent and progressive metal influence),1344423498,"Instrumental Heavy Metal at 117.5 BPM (Moderato), sparse, sparse, open feel. Balanced harmonic and percussive content (harmonic ratio 0.63). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 117.5 BPM, Moderato. Rhythm: sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.63). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1344423498","Instrumental Heavy Metal, 117.5 BPM (Moderato), sparse energy. Sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.63). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
3sS8CUUSmSPzEy5cET78Zc,Suck,Kittie,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0123_Kittie_Suck.mp3,2000,89.10290948275862,0.9666666666666668,0.8404041573116484,0.2452863612687902,Andante,sparse,"sparse, open feel","strongly melodic, harmonic-forward",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),193809569,"Instrumental Heavy Metal at 89.1 BPM (Andante), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.84). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 89.1 BPM, Andante. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.84). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 193809569","Instrumental Heavy Metal, 89.1 BPM (Andante), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.84). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
245wkNGnCHF4ke5B0klbRC,Heaven Theme,Avenged Sevenfold,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0015_Avenged_Sevenfold_Heaven_Theme.mp3,2015,75.99954044117646,1.1,0.8756136054767742,0.1530268047445017,Adagio,sparse,"sparse, open feel","strongly melodic, harmonic-forward",structured with repeating sections,2010s metal (djent and progressive metal influence),2114213125,"Instrumental Heavy Metal at 76.0 BPM (Adagio), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.88). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 76.0 BPM, Adagio. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.88). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2114213125","Instrumental Heavy Metal, 76.0 BPM (Adagio), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.88). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
6uRlKcM7VrFkfY1GTViXTK,Here I Go Again 87,Whitesnake,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0020_Whitesnake_Here_I_Go_Again_87.mp3,2019,123.046875,0.7,0.7528600525150188,0.112718340301316,Allegro,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2010s metal (djent and progressive metal influence),173599061,"Instrumental Heavy Metal at 123.0 BPM (Allegro), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.75). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 123.0 BPM, Allegro. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.75). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 173599061","Instrumental Heavy Metal, 123.0 BPM (Allegro), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.75). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
17Q1BwQpKga2vX2ahrlAJo,Cemetery Gates - 2010 Remaster,Pantera,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0090_Pantera_Cemetery_Gates_-_2010_Remaster.mp3,2010,117.45383522727272,0.4666666666666667,0.8303863047291221,0.1020218034771664,Moderato,sparse,"sparse, open feel","strongly melodic, harmonic-forward","through-composed, minimal repetition",2010s metal (djent and progressive metal influence),1996206981,"Instrumental Heavy Metal at 117.5 BPM (Moderato), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.83). Through-composed, minimal repetition. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 117.5 BPM, Moderato. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.83). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1996206981","Instrumental Heavy Metal, 117.5 BPM (Moderato), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.83). Through-composed, minimal repetition. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
13aKGvTil3UUw1yk0pA9fG,18 And Life,Skid Row,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0064_Skid_Row_18_And_Life.mp3,2005,89.10290948275862,0.7,0.7621126379386439,0.1305535218559005,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),773829012,"Instrumental Heavy Metal at 89.1 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 89.1 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.76). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 773829012","Instrumental Heavy Metal, 89.1 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
7rPHHJMqOpJyf3raEuI5o9,Under Your Scars,Godsmack,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0036_Godsmack_Under_Your_Scars.mp3,2018,83.35433467741936,1.1,0.8480044511646914,0.150515944748557,Andante,sparse,"sparse, open feel","strongly melodic, harmonic-forward",structured with repeating sections,2010s metal (djent and progressive metal influence),710458671,"Instrumental Heavy Metal at 83.4 BPM (Andante), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.85). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 83.4 BPM, Andante. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.85). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 710458671","Instrumental Heavy Metal, 83.4 BPM (Andante), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.85). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
4whrsdCjLAdp3R7Y1wk5mD,Break the Vow,Faethom,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0138_Faethom_Break_the_Vow.mp3,2009,117.45383522727272,2.8333333333333335,0.8500465661251774,0.1243819307089567,Moderato,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1163905171,"Instrumental Heavy Metal at 117.5 BPM (Moderato), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.85). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 117.5 BPM, Moderato. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.85). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1163905171","Instrumental Heavy Metal, 117.5 BPM (Moderato), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.85). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0150_Ozzy_Osbourne_Crazy_Train.mp3,2020,135.99917763157896,2.066666666666667,0.6929563874819422,0.1194823078788478,Allegro,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied","contemporary heavy metal (modern production, post-metal elements)",2077241657,"Instrumental Heavy Metal at 136.0 BPM (Allegro), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: relaxed. Tempo: 136.0 BPM, Allegro. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.69). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2077241657","Instrumental Heavy Metal, 136.0 BPM (Allegro), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
4PxGAOQE1rjybtitX9say3,The Game,Motörhead,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0148_Motörhead_The_Game.mp3,2002,86.1328125,0.4,0.6815272904650022,0.1728231048960503,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),1929276500,"Instrumental Heavy Metal at 86.1 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.68). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 86.1 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.68). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1929276500","Instrumental Heavy Metal, 86.1 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.68). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
2QW90rBtaq8vUFEIxmh5hq,Evolve,DERISION,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0131_DERISION_Evolve.mp3,2023,135.99917763157896,2.7,0.8671968671267926,0.1115242303831663,Allegro,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied","contemporary heavy metal (modern production, post-metal elements)",669254107,"Instrumental Heavy Metal at 136.0 BPM (Allegro), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.87). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: relaxed. Tempo: 136.0 BPM, Allegro. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.87). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 669254107","Instrumental Heavy Metal, 136.0 BPM (Allegro), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.87). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
4veeNpXDK1YRHMTJ1Cppsg,Buried Alive,Avenged Sevenfold,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0028_Avenged_Sevenfold_Buried_Alive.mp3,2010,69.83741554054055,2.7666666666666666,0.7388630604197002,0.1319461924018789,Adagio,relaxed,steady groove,"melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),1016720643,"Instrumental Heavy Metal at 69.8 BPM (Adagio), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.74). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: relaxed. Tempo: 69.8 BPM, Adagio. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1016720643","Instrumental Heavy Metal, 69.8 BPM (Adagio), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.74). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
03sEzk1VyrUZSgyhoQR0LZ,Pneuma,TOOL,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0112_TOOL_Pneuma.mp3,2019,151.99908088235293,3.8666666666666663,0.9515522749726432,0.1281630268680778,Allegro,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward","some recurring elements, mostly varied",2010s metal (djent and progressive metal influence),349048112,"Instrumental Heavy Metal at 152.0 BPM (Allegro), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.95). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: moderate. Tempo: 152.0 BPM, Allegro. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.95). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 349048112","Instrumental Heavy Metal, 152.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.95). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
7bg2sXtzhu1kwK8wYo2QMt,"Bass Solo - Live, Hammersmith Odeon, London, 8 October 1985",Venom,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0155_Venom_Bass_Solo_-_Live_Hammersmith_Odeon_Londo.mp3,2017,112.34714673913044,0.1333333333333333,0.7928987494833748,0.1402757336897117,Moderato,sparse,"sparse, open feel","strongly melodic, harmonic-forward",structured with repeating sections,2010s metal (djent and progressive metal influence),1263312029,"Instrumental Heavy Metal at 112.3 BPM (Moderato), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 112.3 BPM, Moderato. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1263312029","Instrumental Heavy Metal, 112.3 BPM (Moderato), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
